type,_id,city,first_name,last_name,middle_name,loc[0],loc[1],customer_key,gender,age,county,state,street_address,zip_code
 customers,59f307eb1f0d6766995d23c9,YOUNGSTOWN,Kimberlee,Compton,Lynette,-85.51506,30.383156,customer_key_5954,female,59,BAY,FL,1042 63RD ST,32466
 customers,59f307eb1f0d6766995d23ca,BREMEN,Jonell,Krause,Judy,-69.440192,44.010411,customer_key_5955,female,43,LINCOLN,ME,4574 ERIKSEN DR,4551
 customers,59f307eb1f0d6766995d23cb,BELLVALE,David,Roberson,Matthew,-74.354699,41.387822,customer_key_5956,male,34,ORANGE,NY,4430 KENNEDY MILWAUKEE AV ER,10912
 customers,59f307eb1f0d6766995d23cc,WILMINGTON,Marlena,Mcbride,Margaret,-75.597047,39.564499,customer_key_5957,female,56,NEW CASTLE,DE,7111 UNIVERSITY LN,19891
 customers,59f307eb1f0d6766995d23cd,HASTY,Rey,Meyers,Scott,-93.232298,35.924868,customer_key_5958,male,35,NEWTON,AR,4816 CTA BUS LN,72640
 customers,59f307eb1f0d6766995d23ce,SAVANNAH,Ervin,Galvan,Gary,-81.07156,31.971394,customer_key_5959,male,38,CHATHAM,GA,652 MOODY AVE,31420
 customers,59f307eb1f0d6766995d23cf,MOBILE,Everette,Padilla,Carl,-88.046698,30.692389,customer_key_5960,male,49,MOBILE,AL,3935 BISHOP FORD 111TH ST XR,36602
 customers,59f307eb1f0d6766995d23d0,EAST DENNIS,Elenore,Downs,Ruby,-70.20467,41.734713,customer_key_5961,female,33,BARNSTABLE,MA,1094 KENNEDY KIMBALL AV XR,2641
 customers,59f307eb1f0d6766995d23d1,SILVER CREEK,Sherika,Parrish,Judy,-90.044711,31.594604,customer_key_5962,female,62,LAWRENCE,MS,6326 CHAPPEL AVE,39663
 customers,59f307eb1f0d6766995d23d2,WILMINGTON,Donn,Peterson,Daniel,-75.597047,39.564499,customer_key_5963,male,33,NEW CASTLE,DE,6640 WINTHROP AVE,19885
 customers,59f307eb1f0d6766995d23d3,DENVER,Tyson,Mckenzie,Carl,-104.954833,39.927421,customer_key_5964,male,50,ADAMS,CO,4376 LEONARD AVE,80241
 customers,59f307eb1f0d6766995d23d4,NASHVILLE,Lavette,Atkinson,Dianne,-86.782098,36.067109,customer_key_5965,female,32,DAVIDSON,TN,6378 I57 FORD 119TH ST XR,37220
 customers,59f307eb1f0d6766995d23d5,WILMINGTON,Lesli,Walter,Judy,-75.597047,39.564499,customer_key_5966,female,83,NEW CASTLE,DE,4162 SHORE DR,19880
 customers,59f307eb1f0d6766995d23d6,ROCK SPRINGS,Gerry,Mora,Lee,-108.963931,41.631408,customer_key_5967,male,58,SWEETWATER,WY,9974 MCCORMICK PLACE ER,82902
 customers,59f307eb1f0d6766995d23d7,HONOLULU,Keenan,Ramos,George,-157.94085,21.67115,customer_key_5968,male,23,HONOLULU,HI,684 MEMORY LN,96822
 customers,59f307eb1f0d6766995d23d8,WINDSOR,Darren,Lowe,Robert,-89.34178,43.207783,customer_key_5969,male,20,DANE,WI,5368 32ND PL,53598
 customers,59f307eb1f0d6766995d23d9,MONITOR,Kelvin,Vasquez,Billy,-120.415773,47.485197,customer_key_5970,male,33,CHELAN,WA,9162 KENNEDY NORTH AV XR,98836
 customers,59f307eb1f0d6766995d23da,LEXINGTON,Federico,Trujillo,Thomas,-88.874304,40.483327,customer_key_5971,male,36,MCLEAN,IL,7712 SPINE RD,61753
 customers,59f307eb1f0d6766995d23db,NASHUA,Gaston,Peck,Donald,-71.628611,42.774237,customer_key_5972,male,30,HILLSBOROUGH,NH,8116 WICKER PARK AVE,3064
 customers,59f307eb1f0d6766995d23dc,PASCOAG,Lino,Hahn,Robert,-71.723316,41.96415,customer_key_5973,male,59,PROVIDENCE,RI,756 11TH ST,2859
 customers,59f307eb1f0d6766995d23dd,REDDING CENTER,Tierra,Powell,Maria,-73.363661,41.308873,customer_key_5974,female,32,FAIRFIELD,CT,497 EDENS OB ER,6875
 customers,59f307eb1f0d6766995d23de,ROCK HILL,Sol,Moran,Edward,-81.178712,34.992612,customer_key_5975,male,39,YORK,SC,3561 MONROE PKWY,29731
 customers,59f307eb1f0d6766995d23df,PARIS,Enrique,Gutierrez,Gary,-93.615999,35.274106,customer_key_5976,male,23,LOGAN,AR,7224 HONORE ST,72855
 customers,59f307eb1f0d6766995d23e0,PATTONVILLE,Dudley,Hutchinson,Mark,-95.466406,33.621656,customer_key_5977,male,37,LAMAR,TX,9233 SAWYER AVE,75468
 customers,59f307eb1f0d6766995d23e1,ALBUQUERQUE,Lyle,Haney,Billy,-106.638281,35.140444,customer_key_5978,male,28,BERNALILLO,NM,6892 LSD MONTROSE AV XR,87107
 customers,59f307eb1f0d6766995d23e2,GREEN HARBOR,Everette,Black,Michael,-70.649075,42.069642,customer_key_5979,male,20,PLYMOUTH,MA,2784 KENNEDY CUMBERLAND AV XR,2041
 customers,59f307eb1f0d6766995d23e3,MOUND CITY,Edwin,Harrison,Richard,-95.230117,40.16754,customer_key_5980,male,46,HOLT,MO,9708 HUDSON AVE,64470
 customers,59f307eb1f0d6766995d23e4,VALLEY PARK,Clyde,Marks,Peter,-90.952716,32.711257,customer_key_5981,male,35,ISSAQUENA,MS,4298 RIVER WALK,39177
 customers,59f307eb1f0d6766995d23e5,BOULDER,Irish,Klein,Maria,-105.373507,40.087835,customer_key_5982,female,21,BOULDER,CO,9272 STEVENS AVE,80323
 customers,59f307eb1f0d6766995d23e6,ALBA,Werner,Hines,Billy,-94.417984,37.236677,customer_key_5983,male,20,JASPER,MO,7394 ROOSEVELT DR,64830
 customers,59f307eb1f0d6766995d23e7,WATERBURY CENTER,Jo,Odom,Vanessa,-72.708616,44.389313,customer_key_5984,female,27,WASHINGTON,VT,3803 KENNEDY HARLEM AV IB ER,5677
 customers,59f307eb1f0d6766995d23e8,SPURGER,Rogelio,Bentley,Carl,-94.354476,30.792674,customer_key_5985,male,56,TYLER,TX,9294 74TH PL,77660
 customers,59f307eb1f0d6766995d23e9,SHAWNEE MISSION,Shelby,Pena,Martha,-94.716155,38.959356,customer_key_5986,female,45,JOHNSON,KS,8247 71ST PL,66206
 customers,59f307eb1f0d6766995d23ea,VANCOUVER,Ying,Watts,Elizabeth,-122.520347,45.801586,customer_key_5987,female,23,CLARK,WA,9703 CHICAGO SKYWAY INDIANAPOLIS AV XR,98667
 customers,59f307eb1f0d6766995d23eb,QUAKERTOWN,Louis,Wolfe,Douglas,-74.938931,40.565493,customer_key_5988,male,28,HUNTERDON,NJ,9481 COUCH PL,8868
 customers,59f307eb1f0d6766995d23ec,COVINGTON,Wilson,Monroe,Mark,-83.864915,33.555791,customer_key_5989,male,47,NEWTON,GA,486 PIERCE AVE,30015
 customers,59f307eb1f0d6766995d23ed,PASADENA,Deon,Heath,Joseph,-76.594942,38.974203,customer_key_5990,male,80,ANNE ARUNDEL,MD,1489 DEMING PL,21123
 customers,59f307eb1f0d6766995d23ee,WALDORF,Giovanni,Woods,Gary,-76.912165,38.518559,customer_key_5991,male,21,CHARLES,MD,6930 WACKER RAMP,20602
 customers,59f307eb1f0d6766995d23ef,KINARDS,Danial,Keller,Roy,-81.65907,34.35512,customer_key_5992,male,37,NEWBERRY,SC,6050 COTTAGE PL,29355
 customers,59f307eb1f0d6766995d23f0,VAN BUREN,Jae,Mccall,David,-94.299086,35.496491,customer_key_5993,male,28,CRAWFORD,AR,9183 OAK PARK AVE,72956
 customers,59f307eb1f0d6766995d23f1,SANDY,Reena,Butler,Alice,-111.858617,40.569893,customer_key_5994,female,52,SALT LAKE,UT,1633 45TH PL,84094
 customers,59f307eb1f0d6766995d23f2,DETROIT,Dinorah,Greer,Lynette,-95.262837,33.664645,customer_key_5995,female,58,RED RIVER,TX,1522 ONARGA AVE,75436
 customers,59f307eb1f0d6766995d23f3,CLOQUET,Stewart,Hobbs,Arthur,-92.549564,46.592512,customer_key_5996,male,40,CARLTON,MN,6240 HARLEM AVE,55720
 customers,59f307eb1f0d6766995d23f4,STONINGTON,Yen,Lawson,Judith,-68.391481,44.641873,customer_key_5997,female,35,HANCOCK,ME,5427 BITTERSWEET PL,4681
 customers,59f307eb1f0d6766995d23f5,CLERMONT,Sofia,Meza,Rebecca,-83.775657,34.397806,customer_key_5998,female,27,HALL,GA,7002 I57 EXPY,30527
 customers,59f307eb1f0d6766995d23f6,FOUNTAIN CITY,Donnie,Guerrero,John,-91.674962,44.170774,customer_key_5999,male,26,BUFFALO,WI,4469 BALBO AVE,54629
 customers,59f307eb1f0d6766995d23f7,VAN,Emory,Morrow,Allan,-95.679211,32.543649,customer_key_6000,male,46,VAN ZANDT,TX,3594 FULTON DR,75790
 customers,59f307eb1f0d6766995d23f8,GUADALUPE,Mitch,Hobbs,Dale,-120.57318,34.938796,customer_key_6001,male,23,SANTA BARBARA,CA,1603 KENNEDY KEELER AV XR,93434
 customers,59f307eb1f0d6766995d23f9,POMPANO BEACH,Tamra,Watts,Carolyn,-80.448254,26.145724,customer_key_6002,female,40,BROWARD,FL,2720 36TH ST,33097
 customers,59f307eb1f0d6766995d23fa,STOCKBRIDGE,Lee,Preston,Georgia,-73.228483,42.3929,customer_key_6003,female,50,BERKSHIRE,MA,7327 DAN RYAN IB STEVENSON ER,1263
 customers,59f307eb1f0d6766995d23fb,GIRDLETREE,Bee,Fields,Renee,-75.381853,38.102963,customer_key_6004,female,28,WORCESTER,MD,3452 DICKENS BLVD,21829
 customers,59f307eb1f0d6766995d23fc,FORT WORTH,Otis,Hooper,Kevin,-97.291484,32.771419,customer_key_6005,male,23,TARRANT,TX,7605 PROSPECT AVE,76134
 customers,59f307eb1f0d6766995d23fd,PRESTON,Ivelisse,Henderson,Amy,-75.90765,38.752146,customer_key_6006,female,48,CAROLINE,MD,7237 BISSELL ST,21655
 customers,59f307eb1f0d6766995d23fe,WEST OSSIPEE,Lorraine,Abbott,Amy,-71.194586,43.811782,customer_key_6007,female,77,CARROLL,NH,7740 MAC CHESNEY CT,3890
 customers,59f307eb1f0d6766995d23ff,PINE BROOK,Spencer,Manning,Paul,-74.340144,40.871014,customer_key_6008,male,44,MORRIS,NJ,9596 EISENHOWER HOMAN AV ER,7058
 customers,59f307eb1f0d6766995d2400,PARADISE VALLEY,Alex,Strong,Carolyn,-111.963149,33.360896,customer_key_6009,female,25,MARICOPA,AZ,2904 BOWLER ST,85253
 customers,59f307eb1f0d6766995d2401,STANTON,Jarrod,Richard,William,-74.831105,40.576372,customer_key_6010,male,47,HUNTERDON,NJ,3558 NORMAL PKWY,8885
 customers,59f307eb1f0d6766995d2402,REEDSBURG,Arnette,Pace,Vanessa,-89.966806,43.482108,customer_key_6011,female,25,SAUK,WI,1797 BIRCHWOOD AVE,53959
 customers,59f307eb1f0d6766995d2403,TETON VILLAGE,Andrea,Campos,Paul,-110.694002,43.443851,customer_key_6012,male,52,TETON,WY,9928 SCOTT ST,83025
 customers,59f307eb1f0d6766995d2404,HAZEL,Verna,Owens,Rebecca,-88.322336,36.578831,customer_key_6013,female,51,CALLOWAY,KY,9956 LINDEN PL,42049
 customers,59f307eb1f0d6766995d2405,HAZEL GREEN,Alphonse,Burns,Lee,-83.420976,37.798052,customer_key_6014,male,56,WOLFE,KY,3357 NICKERSON AVE,41332
 customers,59f307eb1f0d6766995d2406,DELMAR,Darcy,Holmes,Sandra,-75.324585,38.631744,customer_key_6015,female,38,SUSSEX,DE,3845 LAKEFRONT DR,19940
 customers,59f307eb1f0d6766995d2407,EITZEN,Ellis,Pugh,Arthur,-91.463204,43.508371,customer_key_6016,male,28,HOUSTON,MN,7546 CERMAK RD,55931
 customers,59f307eb1f0d6766995d2408,DAYTONA BEACH,Ashley,Burgess,Edward,-81.172169,29.022729,customer_key_6017,male,29,VOLUSIA,FL,4198 ERNST CT,32125
 customers,59f307eb1f0d6766995d2409,BOODY,Diego,Moore,Carl,-89.039766,39.764726,customer_key_6018,male,74,MACON,IL,6170 54TH PL,62514
 customers,59f307eb1f0d6766995d240a,TOLEDO,Cruz,Morton,Kathy,-83.548128,41.647449,customer_key_6019,female,20,LUCAS,OH,5766 EDENS CICERO AV XR,43602
 customers,59f307eb1f0d6766995d240b,AMIGO,Bertha,Leon,Lynette,-81.53998,37.603344,customer_key_6020,female,48,WYOMING,WV,6360 ROSCOE ST,25811
 customers,59f307eb1f0d6766995d240c,LA BARGE,Sallie,Richardson,Dianne,-110.286804,42.206598,customer_key_6021,female,37,LINCOLN,WY,9754 CLARK ST,83123
 customers,59f307eb1f0d6766995d240d,SASSAFRAS,Luella,Salinas,Georgia,-83.02461,37.231962,customer_key_6022,female,56,KNOTT,KY,4317 105TH ST,41759
 customers,59f307eb1f0d6766995d240e,RUSSELL,Mechelle,Watkins,Linda,-82.827053,38.607408,customer_key_6023,female,37,GREENUP,KY,9523 15TH PL,41169
 customers,59f307eb1f0d6766995d240f,HEBRON,Rolando,Lang,Lee,-70.372831,44.22564,customer_key_6024,male,32,OXFORD,ME,1403 43RD ST,4238
 customers,59f307eb1f0d6766995d2410,SALEM,Stephane,Middleton,Sandra,-123.082192,44.890486,customer_key_6025,female,36,MARION,OR,8481 NEWLAND AVE,97302
 customers,59f307eb1f0d6766995d2411,PROVINCETOWN,Dino,Cuevas,Scott,-70.091057,41.888775,customer_key_6026,male,52,BARNSTABLE,MA,4902 BALBO DR,2657
 customers,59f307eb1f0d6766995d2412,HONOLULU,Christina,Stein,Dianne,-157.901979,21.373179,customer_key_6027,female,37,HONOLULU,HI,6518 FRANKLIN EXT STEVENSON OB ER,96819
 customers,59f307eb1f0d6766995d2413,GRAHAM,Delsie,Serrano,Linda,-85.369167,33.456308,customer_key_6028,female,63,RANDOLPH,AL,3928 POSTOFFICE RD,36263
 customers,59f307eb1f0d6766995d2414,CLEVELAND,Elisha,Ortega,Charles,-81.672797,41.685744,customer_key_6029,male,25,CUYAHOGA,OH,1658 RIVERSIDE PLZ,44194
 customers,59f307eb1f0d6766995d2415,EL PASO,Tommie,Boyd,Samuel,-106.299987,31.694842,customer_key_6030,male,59,EL PASO,TX,7186 BISHOP FORD EXPY,88511
 customers,59f307eb1f0d6766995d2416,WOODSTOCK,Houston,Flowers,Edward,-88.462832,42.320271,customer_key_6031,male,79,MCHENRY,IL,1629 TRANSIT AVE,60098
 customers,59f307eb1f0d6766995d2417,PLAISTOW,Marlon,Osborn,James,-70.926206,42.937838,customer_key_6032,male,23,ROCKINGHAM,NH,2646 DAMEN AVE,3865
 customers,59f307eb1f0d6766995d2418,KERSHAW,Demetrius,Villarreal,Allan,-80.542015,34.600417,customer_key_6033,male,59,LANCASTER,SC,4685 STEVENSON EXPY,29067
 customers,59f307eb1f0d6766995d2419,HONOLULU,Nestor,Pena,Michael,-168.021815,24.859832,customer_key_6034,male,22,HONOLULU,HI,3899 88TH ST,96823
 customers,59f307eb1f0d6766995d241a,LOS ANGELES,Louie,Marquez,Matthew,-118.298662,33.786594,customer_key_6035,male,52,LOS ANGELES,CA,3436 NORDICA AVE,90174
 customers,59f307eb1f0d6766995d241b,RYE,Ellamae,Velazquez,Mary,-104.874843,37.936061,customer_key_6036,female,21,PUEBLO,CO,2608 MAYPOLE AVE,81069
 customers,59f307eb1f0d6766995d241c,OBION,Tomas,Cox,Joseph,-89.292228,36.271215,customer_key_6037,male,24,OBION,TN,7862 CALUMET ACCESS RD,38240
 customers,59f307eb1f0d6766995d241d,BELGRADE,Ailene,Tyler,Patricia,-98.068163,41.471865,customer_key_6038,female,37,NANCE,NE,4053 ALBANY DR,68623
 customers,59f307eb1f0d6766995d241e,CAMAK,Clarita,Mcmahon,Kathy,-82.642214,33.447102,customer_key_6039,female,26,WARREN,GA,9831 OVERHILL AVE,30807
 customers,59f307eb1f0d6766995d241f,CASTLETON,Christoper,Sharp,Christopher,-73.126638,43.636856,customer_key_6040,male,47,RUTLAND,VT,7548 ANN LURIE PL,5735
 customers,59f307eb1f0d6766995d2420,KENTFIELD,Lyman,Hayden,Samuel,-122.740988,38.068036,customer_key_6041,male,52,MARIN,CA,6039 23RD DR,94914
 customers,59f307eb1f0d6766995d2421,CLINTON,Leeanna,Bartlett,Bonnie,-84.167208,36.110028,customer_key_6042,female,55,ANDERSON,TN,6960 WALTON ST,37717
 customers,59f307eb1f0d6766995d2422,MANILA,Amal,Holden,Elizabeth,-90.1806,35.843919,customer_key_6043,female,39,MISSISSIPPI,AR,2192 PARNELL AVE,72442
 customers,59f307eb1f0d6766995d2423,HANDLEY,Steven,Barton,Thomas,-81.3657,38.187888,customer_key_6044,male,38,KANAWHA,WV,4307 ROSEMONT AVE,25102
 customers,59f307eb1f0d6766995d2424,JAMESTOWN,Keisha,Sosa,Rosemary,-108.176693,35.480924,customer_key_6045,female,26,MCKINLEY,NM,3619 KOLMAR AVE,87347
 customers,59f307eb1f0d6766995d2425,SEATTLE,Shanda,Shepherd,Beverly,-121.803388,47.432251,customer_key_6046,female,21,KING,WA,3825 RIVERWALK DR,98188
 customers,59f307eb1f0d6766995d2426,HONOLULU,Barrett,Bonilla,Donald,-168.021815,24.859832,customer_key_6047,male,26,HONOLULU,HI,5598 JERSEY AVE,96810
 customers,59f307eb1f0d6766995d2427,CARLINVILLE,Jere,Dudley,Andrew,-89.866054,39.288546,customer_key_6048,male,53,MACOUPIN,IL,8863 42ND ST,62626
 customers,59f307eb1f0d6766995d2428,RATHDRUM,Vanna,Black,Vanessa,-116.839411,47.845814,customer_key_6049,female,21,KOOTENAI,ID,9656 CHICAGO RIVER,83858
 customers,59f307eb1f0d6766995d2429,WORCESTER,Annabell,Adams,Amy,-71.925696,42.293501,customer_key_6050,female,78,WORCESTER,MA,7576 CREST LINE ST,1608
 customers,59f307eb1f0d6766995d242a,GREENSBORO BEND,Jonathan,Pollard,Edward,-72.22641,44.775607,customer_key_6051,male,70,ORLEANS,VT,6474 ABERDEEN ST,5842
 customers,59f307eb1f0d6766995d242b,LAS VEGAS,Easter,Cantu,Sandra,-115.125031,36.183652,customer_key_6052,female,28,CLARK,NV,879 87TH ST,89110
 customers,59f307eb1f0d6766995d242c,HAY SPRINGS,Brett,Buckley,Roy,-102.665536,42.636894,customer_key_6053,male,36,SHERIDAN,NE,6647 88TH ST,69347
 customers,59f307eb1f0d6766995d242d,HENDERSON,Alexandria,Frye,Betty,-87.599052,37.807173,customer_key_6054,female,41,HENDERSON,KY,4152 AVENUE M,42419
 customers,59f307eb1f0d6766995d242e,HUNTINGTON,Leonie,Ayala,Patricia,-82.277401,38.413384,customer_key_6055,female,30,CABELL,WV,7546 SAWYER AVE,25729
 customers,59f307eb1f0d6766995d242f,PUYALLUP,Loralee,Petty,Beverly,-122.258646,47.139095,customer_key_6056,female,68,PIERCE,WA,9733 LONDON AVE,98374
 customers,59f307eb1f0d6766995d2430,BAPTISTOWN,Rosana,Butler,Rose,-74.949409,40.563654,customer_key_6057,female,30,HUNTERDON,NJ,2575 LSD FORT DEARBORN ER,8803
 customers,59f307eb1f0d6766995d2431,PLUCKEMIN,Erlinda,Bartlett,Laura,-74.639597,40.642491,customer_key_6058,female,36,SOMERSET,NJ,8228 FELTON CT,7978
 customers,59f307eb1f0d6766995d2432,KENYON,Tiny,Mueller,Rebecca,-71.620432,41.447427,customer_key_6059,female,41,WASHINGTON,RI,1526 MALTA ST,2836
 customers,59f307eb1f0d6766995d2433,MARION,Aide,Richmond,Beth,-79.363948,34.164144,customer_key_6060,female,38,MARION,SC,1502 37TH PL,29571
 customers,59f307eb1f0d6766995d2434,ARTESIA,Kandice,Drake,Martha,-104.433331,32.622225,customer_key_6061,female,47,EDDY,NM,6546 LYNCH AVE,88210
 customers,59f307eb1f0d6766995d2435,SHAKTOOLIK,Cordell,Ramsey,Morgan,-165.672344,64.755604,customer_key_6062,male,35,NOME,AK,9339 EUCLID PKWY,99771
 customers,59f307eb1f0d6766995d2436,WATERBURY,Pete,Stafford,Mark,-72.927507,41.365709,customer_key_6063,male,74,NEW HAVEN,CT,7173 45TH PL,6722
 customers,59f307eb1f0d6766995d2437,WILEY,Contessa,Villarreal,Rosemary,-102.705397,38.189902,customer_key_6064,female,34,PROWERS,CO,1917 LUMBER ST,81092
 customers,59f307eb1f0d6766995d2438,MALMSTROM A F B,Hung,Kaufman,Jeffrey,-111.195906,47.510209,customer_key_6065,male,23,CASCADE,MT,8000 YOUNG PKWY,59402
 customers,59f307eb1f0d6766995d2439,LETOHATCHEE,Henry,Tate,Benjamin,-86.510331,32.072616,customer_key_6066,male,32,LOWNDES,AL,3835 BLANCHARD CT,36047
 customers,59f307eb1f0d6766995d243a,MC INTOSH,Jacob,Ferguson,David,-106.052145,34.851897,customer_key_6067,male,41,TORRANCE,NM,2275 STREETER DR,87032
 customers,59f307eb1f0d6766995d243b,BARTON,Marni,Fitzpatrick,Kathleen,-72.199084,44.73663,customer_key_6068,female,21,ORLEANS,VT,8585 NEWPORT AVE,5822
 customers,59f307eb1f0d6766995d243c,SEABROOK,Everett,Benton,Andrew,-80.719179,32.569296,customer_key_6069,male,43,BEAUFORT,SC,4020 PIPPIN ST,29940
 customers,59f307eb1f0d6766995d243d,PHOENIX,Maricela,Bonilla,Judy,-112.18717,33.276539,customer_key_6070,female,67,MARICOPA,AZ,5727 52ND PL,85039
 customers,59f307eb1f0d6766995d243e,BOSQUE,Laila,Sheppard,Suzanne,-106.786042,34.613133,customer_key_6071,female,68,VALENCIA,NM,5590 51ST ST,87006
 customers,59f307eb1f0d6766995d243f,CONGRESS,Vincenzo,Monroe,Charles,-112.787686,34.170305,customer_key_6072,male,41,YAVAPAI,AZ,9178 I57 BISHOP FORD EXPY XR,85332
 customers,59f307eb1f0d6766995d2440,CONCORDIA,Darci,Bullock,Kathy,-97.656764,39.551634,customer_key_6073,female,28,CLOUD,KS,6363 ERNST CT,66901
 customers,59f307eb1f0d6766995d2441,SPRING LAKE,Ranee,Robinson,Mary,-78.977243,35.189079,customer_key_6074,female,24,CUMBERLAND,NC,8024 BURNHAM AVE,28390
 customers,59f307eb1f0d6766995d2442,HONOLULU,Dominic,Hudson,Nathan,-157.940731,21.670926,customer_key_6075,male,49,HONOLULU,HI,180 LUIS MUNOZ MARIN DR,96825
 customers,59f307eb1f0d6766995d2443,RACINE,Jeffery,Olsen,Donald,-87.866213,42.72993,customer_key_6076,male,45,RACINE,WI,5085 DAN RYAN CANALPORT AV XR,53406
 customers,59f307eb1f0d6766995d2444,BERRY,Sindy,Bond,Ruth,-87.676862,33.634468,customer_key_6077,female,46,FAYETTE,AL,9268 EISENHOWER WESTERN AV ER,35546
 customers,59f307eb1f0d6766995d2445,KINGSTON,Toney,Carlson,Douglas,-71.524317,41.482901,customer_key_6078,male,26,WASHINGTON,RI,7509 MARSHALL BLVD,2881
 customers,59f307eb1f0d6766995d2446,JACKSON,Chanel,Roach,Beth,-88.841225,35.612405,customer_key_6079,female,26,MADISON,TN,5405 DICKENS DR,38308
 customers,59f307eb1f0d6766995d2447,CONWAY,Terence,Contreras,Stephen/Steven,-84.852401,45.423616,customer_key_6080,male,41,EMMET,MI,2809 I57 BISHOP FORD EXPY XR,49722
 customers,59f307eb1f0d6766995d2448,NEWARK,Alana,Dudley,Maryann,-75.597047,39.564499,customer_key_6081,female,24,NEW CASTLE,DE,2641 NEVA AVE,19714
 customers,59f307eb1f0d6766995d2449,DILLE,Vernie,Patel,Betty,-81.050662,38.465777,customer_key_6082,female,49,CLAY,WV,2544 PONTIAC AVE,26617
 customers,59f307eb1f0d6766995d244a,HANNA,Marcelina,Harvey,Patricia,-106.552216,41.869647,customer_key_6083,female,49,CARBON,WY,7471 DAN RYAN 63RD ST XR,82327
 customers,59f307eb1f0d6766995d244b,HOPE,Darius,Stevenson,Benjamin,-74.984628,40.919658,customer_key_6084,male,41,WARREN,NJ,4325 ARCHER AVE,7844
 customers,59f307eb1f0d6766995d244c,BOHEMIA,Jeromy,Oliver,Billy,-73.113366,40.76902,customer_key_6085,male,76,SUFFOLK,NY,4221 KENNEDY JACKSON BL ER,11716
 customers,59f307eb1f0d6766995d244d,GRAND MARSH,Lashon,Kent,Susan,-89.72751,43.947894,customer_key_6086,female,53,ADAMS,WI,8357 CALHOUN AVE,53936
 customers,59f307eb1f0d6766995d244e,PROVIDENCE,Hilton,Gibson,Allan,-71.437752,41.85414,customer_key_6087,male,29,PROVIDENCE,RI,1753 KINGSDALE AVE,2904
 customers,59f307eb1f0d6766995d244f,OKLAHOMA CITY,Joy,Zhang,Maryann,-97.556318,35.551571,customer_key_6088,female,45,OKLAHOMA,OK,7910 ADMINISTRATION DR,73116
 customers,59f307eb1f0d6766995d2450,HARBESON,Mikel,Rowe,Billy,-75.225025,38.691547,customer_key_6089,male,62,SUSSEX,DE,3079 SCHILLER ST,19951
 customers,59f307eb1f0d6766995d2451,PORUM,Kendrick,Bernard,Donald,-95.297144,35.46187,customer_key_6090,male,25,MUSKOGEE,OK,6880 VILLAGE CT,74455
 customers,59f307eb1f0d6766995d2452,FLORENCE,Buford,Gentry,Nathan,-87.706859,34.869964,customer_key_6091,male,40,LAUDERDALE,AL,2324 PULASKI RD,35632
 customers,59f307eb1f0d6766995d2453,BRANDON,Oswaldo,Olsen,Samuel,-82.451959,28.119579,customer_key_6092,male,30,HILLSBOROUGH,FL,8388 FARGO AVE,33509
 customers,59f307eb1f0d6766995d2454,PASSADUMKEAG,Willette,Smith,Karen,-68.618775,45.040668,customer_key_6093,female,49,PENOBSCOT,ME,3286 KENSINGTON AVE,4475
 customers,59f307eb1f0d6766995d2455,DANVILLE,Dave,Calhoun,Christopher,-93.381315,35.052818,customer_key_6094,male,24,YELL,AR,5621 KENNEDY EXPY,72833
 customers,59f307eb1f0d6766995d2456,TERRE HAUTE,Mariann,Rowland,Patricia,-87.410094,39.433602,customer_key_6095,female,35,VIGO,IN,4212 PARNELL AVE,47801
 customers,59f307eb1f0d6766995d2457,LONG BEACH,Daisey,Perez,Elizabeth,-89.177143,30.374646,customer_key_6096,female,31,HARRISON,MS,8064 31ST ST,39560
 customers,59f307eb1f0d6766995d2458,EXETER,Margarito,Singleton,Stephen/Steven,-70.922262,42.951274,customer_key_6097,male,32,ROCKINGHAM,NH,4492 CUMBERLAND AVE,3833
 customers,59f307eb1f0d6766995d2459,PUUNENE,Penni,Pennington,Vanessa,-156.646667,20.866638,customer_key_6098,female,26,MAUI,HI,961 EAST RIVER RD,96784
 customers,59f307eb1f0d6766995d245a,ENGLEWOOD,Olen,Holland,Henry,-104.973852,39.648958,customer_key_6099,male,36,ARAPAHOE,CO,2762 RACINE AVE,80110
 customers,59f307eb1f0d6766995d245b,LESLIE,Zena,Woodard,Linda,-80.426874,37.975595,customer_key_6100,female,45,GREENBRIER,WV,5454 OVERHILL AVE,25972
 customers,59f307eb1f0d6766995d245c,BUFFALO,Branda,Yang,Maryann,-95.703647,37.614292,customer_key_6101,female,53,WILSON,KS,393 33RD BLVD,66717
 customers,59f307eb1f0d6766995d245d,FARINA,Jackie,Santiago,Donald,-88.776244,38.832201,customer_key_6102,male,37,FAYETTE,IL,2588 KIRKWOOD AVE,62838
 customers,59f307eb1f0d6766995d245e,VENETA,Shawnee,Kelley,Cheryl,-123.367371,44.003051,customer_key_6103,female,49,LANE,OR,9319 MEDINA AVE,97487
 customers,59f307eb1f0d6766995d245f,DUXBURY,Danielle,Costa,Susan,-70.710808,42.052985,customer_key_6104,female,21,PLYMOUTH,MA,5225 MELVINA AVE,2332
 customers,59f307eb1f0d6766995d2460,NEWCASTLE,Casandra,Aguirre,Suzanne,-104.567814,43.8397,customer_key_6105,female,29,WESTON,WY,3861 JONES ST,82701
 customers,59f307eb1f0d6766995d2461,BELLEVIEW,Gilbert,Woodward,Kevin,-90.898189,37.665689,customer_key_6106,male,23,IRON,MO,5341 FAIRFIELD AVE,63623
